timeseries_id,sensor_id,aggregate,reading_type,kind,preferred,valid_from,valid_to,database_id,path,external_id,device_id,sources,aggregation
B325.T12:d.raw,B325.T12.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.T12,,,
B325.T12:d.A,B325.T12.energy,daily,counter,derived,False,,2025-06-08,,,,,B325.T12:d.raw,slice
B325.T12:d.B,B325.T12.energy,daily,counter,derived,False,2025-06-08,,,,,,B325.T12:d.raw,slice
B325.T12:d,B325.T12.energy,daily,counter,derived,True,,,,,,,B325.T12:d.A|B325.T12:d.B,rolling_sum
B325.T13:d,B325.T13.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.T13,,,
B328.T19-3-1:d,B328.T19-3-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-3-1,,,
B328.T19-3-3:d,B328.T19-3-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-3-3,,,
B328.T19-3-4:d,B328.T19-3-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-3-4,,,
B328.T19-4-2:d,B328.T19-4-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-4-2,,,
B328.T19-5-1:d,B328.T19-5-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-5-1,,,
B328.T20-2-1:d,B328.T20-2-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T20-2-1,,,
B328.T20-2-4:d,B328.T20-2-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T20-2-4,,,
B328.T20-3-1:d,B328.T20-3-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T20-3-1,,,
B328.T20-4-1:d,B328.T20-4-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T20-4-1,,,
B330.T30:d,B330.T30.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T30,,,
B330.T36:d,B330.T36.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T36,,,
B330.T37:d,B330.T37.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T37,,,
B330.T64:d,B330.T64.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T64,,,
B330.T65:d.raw,B330.T65.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T65,,,
B330.T65:d.A,B330.T65.energy,daily,counter,derived,False,,2026-01-04,,,,,B330.T65:d.raw,slice
B330.T65:d.B,B330.T65.energy,daily,counter,derived,False,2026-01-04,,,,,,B330.T65:d.raw,slice
B330.T65:d,B330.T65.energy,daily,counter,derived,True,,,,,,,B330.T65:d.A|B330.T65:d.B,rolling_sum
B334.T87:d,B334.T87.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B334.T87_1_1,,,
B334.T87-5-2:d,B334.T87-5-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B334.T87_5_2,,,
B334.T88:d.A,B334.T88.energy,daily,counter,raw,False,,2025-08-18,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B334.T88_1_1,,,
B334.T88:d.B,B334.T88.energy,daily,counter,raw,False,2025-08-18,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B334.T88_1_1,,,
B334.T88:d,B334.T88.energy,daily,counter,derived,True,,,,,,,B334.T88:d.A|B334.T88:d.B,rolling_sum
B334.T88-4-2:d,B334.T88-4-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B334.T88_4_2,,,
B334.T89:d,B334.T89.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B334.T89_1_1,,,
B334.T91:d,B334.T91.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B334.T91_1_1,,,
B334.T92:d,B334.T92.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B334.T92_1_1,,,
B337.T43:d.raw,B337.T43.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B337.T43,,,
B337.T43:d.A,B337.T43.energy,daily,counter,derived,False,,2026-01-29,,,,,B337.T43:d.raw,slice
B337.T43:d.B,B337.T43.energy,daily,counter,derived,False,2026-01-29,,,,,,B337.T43:d.raw,slice
B337.T43:d,B337.T43.energy,daily,counter,derived,True,,,,,,,B337.T43:d.A|B337.T43:d.B,rolling_sum
B337.T44:d,B337.T44.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B337.T44,,,
B339.T71-1:d,B339.T71-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T71-1,,,
B339.T72-1:d,B339.T72-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T72-1,,,
B339.T73-1:d,B339.T73-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T73-1,,,
B339.T74-1:d,B339.T74-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T74-1,,,
B339.T74-2-2:d,B339.T74-2-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T74-2-2,,,
B339.T75-1:d,B339.T75-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T75-1,,,
B339.T76-1:d,B339.T76-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T76-1,,,
B339.T77-1:d,B339.T77-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T77-1,,,
B339.T77-4-5:d,B339.T77-4-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T77-4-5,,,
B339.T77-5-1:d,B339.T77-5-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T77-5-1,,,
B339.T78-1:d,B339.T78-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T78-1,,,
B339.T78-4-1:d,B339.T78-4-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T78-4-1,,,
B339.T78-4-2:d,B339.T78-4-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.T78-4-2,,,
B341.T60:d,B341.T60.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B341.T60,,,
B341.T61:d,B341.T61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B341.T61,,,
B341.T62:d,B341.T62.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B341.T62,,,
B341.T63:d,B341.T63.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B341.T63,,,
B342.T66:d,B342.T66.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B342.T66,,,
B342.T67:d.raw,B342.T67.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B342.T67,,,
B342.T67:d.A,B342.T67.energy,daily,counter,derived,False,,2025-05-21,,,,,B342.T67:d.raw,slice
B342.T67:d.B,B342.T67.energy,daily,counter,derived,False,2025-05-21,,,,,,B342.T67:d.raw,slice
B342.T67:d,B342.T67.energy,daily,counter,derived,True,,,,,,,B342.T67:d.A|B342.T67:d.B,rolling_sum
B360.T99-4-1:d,B360.T99-4-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B360.T99-4-1,,,
B360.T99-4-2:d,B360.T99-4-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B360.T99-4-2,,,
B360.T99-4-4:d,B360.T99-4-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B360.T99-4-4,,,
B360.T99-4-5:d,B360.T99-4-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B360.T99-4-5,,,
B360.T99-4-6:d,B360.T99-4-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B360.T99-4-6,,,
B360.T99-7-1:d,B360.T99-7-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B360.T99-7-1,,,
B325.T12-3-4:d,B325.T12-3-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.T12-3-4,,,
B325.T13-5-6:d,B325.T13-5-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.T13-5-6,,,
B325.T13-6-3:d,B325.T13-6-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.T13-6-3,,,
B324.H3:d,B324.H3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B324.H3,,,
B328.T19-3-2:d,B328.T19-3-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-3-2,,,
B328.T20-3-2:d,B328.T20-3-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T20-3-2,,,
