timeseries_id,sensor_id,aggregate,reading_type,kind,preferred,valid_from,valid_to,database_id,path,external_id,device_id,sources,aggregation
B317.KV1_VMM21_V:d.raw,B317.KV1_VMM21_V.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.KV1_VM21_V,,,
B317.KV1_VMM21_V:d.A,B317.KV1_VMM21_V.energy,daily,counter,derived,False,,2025-09-21,,,,,B317.KV1_VMM21_V:d.raw,slice
B317.KV1_VMM21_V:d.patch,B317.KV1_VMM21_V.energy,daily,counter,derived,False,2025-09-21,2026-01-14,,,,,B317.KV1_VMM21_V:d.raw,interpolate
B317.KV1_VMM21_V:d.B,B317.KV1_VMM21_V.energy,daily,counter,derived,False,2026-01-14,,,,,,B317.KV1_VMM21_V:d.raw,slice
B317.KV1_VMM21_V:d,B317.KV1_VMM21_V.energy,daily,counter,derived,True,,,,,,,B317.KV1_VMM21_V:d.A|B317.KV1_VMM21_V:d.patch|B317.KV1_VMM21_V:d.B,rolling_sum
B389.BRV1_VMM21:d.raw,B389.BRV1_VMM21.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B389.BRV1_VM21,,,
B389.BRV1_VMM21:d.A,B389.BRV1_VMM21.energy,daily,counter,derived,False,,2025-12-16,,,,,B389.BRV1_VMM21:d.raw,slice
B389.BRV1_VMM21:d.patch,B389.BRV1_VMM21.energy,daily,counter,derived,False,2025-12-16,2026-02-03,,,,,B389.BRV1_VMM21:d.raw,interpolate
B389.BRV1_VMM21:d.B,B389.BRV1_VMM21.energy,daily,counter,derived,False,2026-02-03,,,,,,B389.BRV1_VMM21:d.raw,slice
B389.BRV1_VMM21:d,B389.BRV1_VMM21.energy,daily,counter,derived,True,,,,,,,B389.BRV1_VMM21:d.A|B389.BRV1_VMM21:d.patch|B389.BRV1_VMM21:d.B,rolling_sum
