ID,Name,Base,Unit,Phase,Type,Direction,Misc,Description
2731,Chassis Module Energized Count,,,,,,,
2732,Chassis Module Present,,,,,,,
2733,Chassis Module Reset Count,,,,,,,
2734,Contact Wear Phase A,,,,,,,
2735,Contact Wear Phase B,,,,,,,
2736,Contact Wear Phase C,,,,,,,
2737,Contact Wear Phase N,,,,,,,
2738,Crest Factor Voltage A-B,,,,,,,
2739,Crest Factor Voltage A-N,,,,,,,
2740,Crest Factor Voltage B-C,,,,,,,
2741,Crest Factor Voltage B-N,,,,,,,
2742,Crest Factor Voltage C-A,,,,,,,
2743,Crest Factor Voltage C-N,,,,,,,
2744,Current A Percent Load,,,,,,,
2745,Current and K-Factor Demand Interval,,,,,,,
2746,Current Apparent A,,,,,,,
2747,Current Apparent B,,,,,,,
2748,Current Apparent C,,,,,,,
2749,Current Apparent N,,,,,,,
2750,Current B Percent Load,,,,,,,
2751,Current C Percent Load,,,,,,,
2752,Current Demand at Peak K-Factor Demand A,,,,,,,
2753,Current Demand at Peak K-Factor Demand B,,,,,,,
2754,Current Demand at Peak K-Factor Demand C,,,,,,,
2755,Current Demand at Peak K-Factor Demand N,,,,,,,
2756,Current G Percent Load,,,,,,,
2757,Current G (VIGI),,,,,,,
2758,Current G (VIGI) Percent Load,,,,,,,
2759,Current Max Present,,,,,,,
2760,Current N Percent Load,,,,,,,
2761,Device Type ID,,,,,,,
2762,Distortion Power Phase A,,,,,,,
2763,Distortion Power Phase B,,,,,,,
2764,Distortion Power Phase C,,,,,,,
2765,Distortion Power Total,,,,,,,
2766,DT K-Factor Dmd Peak A,,,,,,,
2767,DT K-Factor Dmd Peak B,,,,,,,
2768,DT K-Factor Dmd Peak C,,,,,,,
2769,DT K-Factor Dmd Peak N,,,,,,,
2770,DT Last Close,,,,,,,
2771,DT Last Open,,,,,,,
2772,DT Last Reset MinMax,,,,,,,
2773,DT Last Reset Operations Counter,,,,,,,
2774,DT Last Trip,,,,,,,
2775,Fundamental Apparent Power A,,,,,,,
2776,Fundamental Apparent Power B,,,,,,,
2777,Fundamental Apparent Power C,,,,,,,
2778,Fundamental Apparent Power Total,,,,,,,
2779,Fundamental Reactive Power A,,,,,,,
2780,Fundamental Reactive Power B,,,,,,,
2781,Fundamental Reactive Power C,,,,,,,
2782,Fundamental Reactive Power Total,,,,,,,
2783,Fundamental Real Power A,,,,,,,
2784,Fundamental Real Power B,,,,,,,
2785,Fundamental Real Power C,,,,,,,
2786,Fundamental Real Power Total,,,,,,,
2787,Fundamental Voltage Current Angle A,,,,,,,
2788,Fundamental Voltage Current Angle B,,,,,,,
2789,Fundamental Voltage Current Angle C,,,,,,,
2790,Fundamental Voltage Magnitude A-B,,,,,,,
2791,Fundamental Voltage Magnitude A-N,,,,,,,
2792,Fundamental Voltage Magnitude B-C,,,,,,,
2793,Fundamental Voltage Magnitude B-N,,,,,,,
2794,Fundamental Voltage Magnitude C-A,,,,,,,
2795,Fundamental Voltage Magnitude C-N,,,,,,,
2796,IDMTL Enabled,,,,,,,
2797,K-Factor A,,,,,,,
2798,K-Factor B,,,,,,,
2799,K-Factor C,,,,,,,
2800,K-Factor Demand A,,,,,,,
2801,K-Factor Demand at Peak Demand Current A,,,,,,,
2802,K-Factor Demand at Peak Demand Current B,,,,,,,
2803,K-Factor Demand at Peak Demand Current C,,,,,,,
2804,K-Factor Demand at Peak Demand Current N,,,,,,,
2805,K-Factor Demand B,,,,,,,
2806,K-Factor Demand C,,,,,,,
2807,K-Factor Demand N,,,,,,,
2808,K-Factor N,,,,,,,
2809,Last Alarm Sequence Number,,,,,,,
2810,Last Contact Wear Update,,,,,,,
2811,Last Test Kit Session,,,,,,,
2812,Last Trip Sequence Number,,,,,,,
2813,Loading Capacity Reference,,,,,,,
2814,Max Crest Factor A,,,,,,,
2815,Max Crest Factor B,,,,,,,
2816,Max Crest Factor C,,,,,,,
2817,Max Crest Factor N,,,,,,,
2818,Max Crest Factor Voltage A-B,,,,,,,
2819,Max Crest Factor Voltage A-N,,,,,,,
2820,Max Crest Factor Voltage B-C,,,,,,,
2821,Max Crest Factor Voltage B-N,,,,,,,
2822,Max Crest Factor Voltage C-A,,,,,,,
2823,Max Crest Factor Voltage C-N,,,,,,,
2824,Max Current Apparent A,,,,,,,
2825,Max Current Apparent B,,,,,,,
2826,Max Current Apparent C,,,,,,,
2827,Max Current Apparent N,,,,,,,
2828,Max Current G (VIGI),,,,,,,
2829,Max Current Max Present,,,,,,,
2830,Max Current Unbalance A,,,,,,,
2831,Max Current Unbalance B,,,,,,,
2832,Max Current Unbalance C,,,,,,,
2833,Max Current Unbalance Worst,,,,,,,
2834,Max Displacement PF Total,,,,,,,
2835,Max Displacement Power Factor A,,,,,,,
2836,Max Displacement Power Factor B,,,,,,,
2837,Max Displacement Power Factor C,,,,,,,
2838,Max Distortion Power Phase A,,,,,,,
2839,Max Distortion Power Phase B,,,,,,,
2840,Max Distortion Power Phase C,,,,,,,
2841,Max Distortion Power Total,,,,,,,
2842,Max Fundamental Apparent Power A,,,,,,,
2843,Max Fundamental Apparent Power B,,,,,,,
2844,Max Fundamental Apparent Power C,,,,,,,
2845,Max Fundamental Apparent Power Total,,,,,,,
2846,Max Fundamental Current Magnitude A,,,,,,,
2847,Max Fundamental Current Magnitude B,,,,,,,
2848,Max Fundamental Current Magnitude C,,,,,,,
2849,Max Fundamental Current Magnitude N,,,,,,,
2850,Max Fundamental Reactive Power A,,,,,,,
2851,Max Fundamental Reactive Power B,,,,,,,
2852,Max Fundamental Reactive Power C,,,,,,,
2853,Max Fundamental Reactive Power Total,,,,,,,
2854,Max Fundamental Real Power A,,,,,,,
2855,Max Fundamental Real Power B,,,,,,,
2856,Max Fundamental Real Power C,,,,,,,
2857,Max Fundamental Real Power Total,,,,,,,
2858,Max Fundamental Voltage Angle A-B or A-N,,,,,,,
2859,Max Fundamental Voltage Angle B-C or B-N,,,,,,,
2860,Max Fundamental Voltage Angle C-A or C-N,,,,,,,
2861,Max Fundamental Voltage Current Angle A,,,,,,,
2862,Max Fundamental Voltage Current Angle B,,,,,,,
2863,Max Fundamental Voltage Current Angle C,,,,,,,
2864,Max Fundamental Voltage Magnitude A-B,,,,,,,
2865,Max Fundamental Voltage Magnitude A-N,,,,,,,
2866,Max Fundamental Voltage Magnitude B-C,,,,,,,
2867,Max Fundamental Voltage Magnitude B-N,,,,,,,
2868,Max Fundamental Voltage Magnitude C-A,,,,,,,
2869,Max Fundamental Voltage Magnitude C-N,,,,,,,
2870,Max K-Factor A,,,,,,,
2871,Max K-Factor B,,,,,,,
2872,Max K-Factor C,,,,,,,
2873,Max K-Factor N,,,,,,,
2874,Max Power Factor A,,,,,,,
2875,Max Power Factor B,,,,,,,
2876,Max Power Factor C,,,,,,,
2877,Max THD Current N,,,,,,,
2878,Max Update Interval,,,,,,,
2879,Max Voltage Unbalance A-B,,,,,,,
2880,Max Voltage Unbalance A-N,,,,,,,
2881,Max Voltage Unbalance B-C,,,,,,,
2882,Max Voltage Unbalance B-N,,,,,,,
2883,Max Voltage Unbalance C-A,,,,,,,
2884,Max Voltage Unbalance C-N,,,,,,,
2885,Max Voltage Unbalance L-L Worst,,,,,,,
2886,Max Voltage Unbalance L-N Worst,,,,,,,
2888,Min Crest Factor A,,,,,,,
2889,Min Crest Factor B,,,,,,,
2890,Min Crest Factor C,,,,,,,
2891,Min Crest Factor N,,,,,,,
2892,Min Crest Factor Voltage A-B,,,,,,,
2893,Min Crest Factor Voltage A-N,,,,,,,
2894,Min Crest Factor Voltage B-C,,,,,,,
2895,Min Crest Factor Voltage B-N,,,,,,,
2896,Min Crest Factor Voltage C-A,,,,,,,
2897,Min Crest Factor Voltage C-N,,,,,,,
2898,Min Current Apparent A,,,,,,,
2899,Min Current Apparent B,,,,,,,
2900,Min Current Apparent C,,,,,,,
2901,Min Current Apparent N,,,,,,,
2902,Min Current Max Present,,,,,,,
2903,Min Current Unbalance A,,,,,,,
2904,Min Current Unbalance B,,,,,,,
2905,Min Current Unbalance C,,,,,,,
2906,Min Current Unbalance Worst,,,,,,,
2907,Min Displacement PF Total,,,,,,,
2908,Min Displacement Power Factor A,,,,,,,
2909,Min Displacement Power Factor B,,,,,,,
2910,Min Displacement Power Factor C,,,,,,,
2911,Min Distortion Power Phase A,,,,,,,
2912,Min Distortion Power Phase B,,,,,,,
2913,Min Distortion Power Phase C,,,,,,,
2914,Min Distortion Power Total,,,,,,,
2915,Min Fundamental Apparent Power A,,,,,,,
2916,Min Fundamental Apparent Power B,,,,,,,
2917,Min Fundamental Apparent Power C,,,,,,,
2918,Min Fundamental Apparent Power Total,,,,,,,
2919,Min Fundamental Current Magnitude A,,,,,,,
2920,Min Fundamental Current Magnitude B,,,,,,,
2921,Min Fundamental Current Magnitude C,,,,,,,
2922,Min Fundamental Current Magnitude N,,,,,,,
2923,Min Fundamental Reactive Power A,,,,,,,
2924,Min Fundamental Reactive Power B,,,,,,,
2925,Min Fundamental Reactive Power C,,,,,,,
2926,Min Fundamental Reactive Power Total,,,,,,,
2927,Min Fundamental Real Power A,,,,,,,
2928,Min Fundamental Real Power B,,,,,,,
2929,Min Fundamental Real Power C,,,,,,,
2930,Min Fundamental Real Power Total,,,,,,,
2931,Min Fundamental Voltage Angle A-B or A-N,,,,,,,
2932,Min Fundamental Voltage Angle B-C or B-N,,,,,,,
2933,Min Fundamental Voltage Angle C-A or C-N,,,,,,,
2934,Min Fundamental Voltage Current Angle A,,,,,,,
2935,Min Fundamental Voltage Current Angle B,,,,,,,
2936,Min Fundamental Voltage Current Angle C,,,,,,,
2937,Min Fundamental Voltage Magnitude A-B,,,,,,,
2938,Min Fundamental Voltage Magnitude A-N,,,,,,,
2939,Min Fundamental Voltage Magnitude B-C,,,,,,,
2940,Min Fundamental Voltage Magnitude B-N,,,,,,,
2941,Min Fundamental Voltage Magnitude C-A,,,,,,,
2942,Min Fundamental Voltage Magnitude C-N,,,,,,,
2943,Min K-Factor A,,,,,,,
2944,Min K-Factor B,,,,,,,
2945,Min K-Factor C,,,,,,,
2946,Min K-Factor N,,,,,,,
2947,Min Power Factor A,,,,,,,
2948,Min Power Factor B,,,,,,,
2949,Min Power Factor C,,,,,,,
2950,Min THD Current N,,,,,,,
2951,Min Update Interval,,,,,,,
2952,Min Voltage Unbalance A-B,,,,,,,
2953,Min Voltage Unbalance A-N,,,,,,,
2954,Min Voltage Unbalance B-C,,,,,,,
2955,Min Voltage Unbalance B-N,,,,,,,
2956,Min Voltage Unbalance C-A,,,,,,,
2957,Min Voltage Unbalance C-N,,,,,,,
2958,Min Voltage Unbalance L-L Worst,,,,,,,
2959,Min Voltage Unbalance L-N Worst,,,,,,,
2960,Energy Reset Count,,,,,,,
2961,Max Reset Count,,,,,,,
2962,Min Reset Count,,,,,,,
2963,Peak Demand Current Reset Count,,,,,,,
2964,Peak Demand Power Reset Count,,,,,,,
2965,Neutral CT Type,,,,,,,
2966,Neutral Protection Type,,,,,,,
2967,Nominal Frequency,,,,,,,
2968,Operations Counter - Lifetime,,,,,,,
2969,Operations Counter - Since Reset,,,,,,,
2970,Peak K-Factor Demand A,,,,,,,
2971,Peak K-Factor Demand B,,,,,,,
2972,Peak K-Factor Demand C,,,,,,,
2973,Peak K-Factor Demand N,,,,,,,
2974,Protection Battery Indicator,,,,,,,
2975,Protection Last Power Loss Date Time,,,,,,,
2976,Maximum Interrupted Fault Current,,,,,,,
2977,Protection Max Reset Count,,,,,,,
2978,Protection Max Reverse Power,,,,,,,
2979,Protection Power Loss Count,,,,,,,
2980,Protection Relay 1 Output Operation Count,,,,,,,
2981,Protection Relay 2 Output Operation Count,,,,,,,
2982,Protection Relay 3 Output Operation Count,,,,,,,
2983,Protection Relay 4 Output Operation Count,,,,,,,
2984,Protection Relay 5 Output Operation Count,,,,,,,
2985,Protection Relay 6 Output Operation Count,,,,,,,
2986,Protection Worst Contact Wear,,,,,,,
2987,Power Flow Direction - Metering,,,,,,,
2988,Power Flow Direction - Protection,,,,,,,
2989,Predicted Demand Current A - Sliding,,,,,,,
2990,Predicted Demand Current A - Thermal,,,,,,,
2991,Predicted Demand Current B - Sliding,,,,,,,
2992,Predicted Demand Current B - Thermal,,,,,,,
2993,Predicted Demand Current C - Sliding,,,,,,,
2994,Predicted Demand Current C - Thermal,,,,,,,
2995,Predicted Demand Current N - Sliding,,,,,,,
2996,Predicted Demand Current N - Thermal,,,,,,,
2997,Predicted K-Factor Demand A,,,,,,,
2998,Predicted K-Factor Demand B,,,,,,,
2999,Predicted K-Factor Demand C,,,,,,,
3000,Predicted K-Factor Demand N,,,,,,,
3001,Protective Features,,,,,,,
3002,Circuit Breaker Rated Current,,,,,,,
3003,Rating Plug Type,,,,,,,
3004,Relay 1 Operations Counter,,,,,,,
3005,Relay 2 Operations Counter,,,,,,,
3006,Relay 3 Operations Counter,,,,,,,
3007,Relay 4 Operations Counter,,,,,,,
3008,Relay 5 Operations Counter,,,,,,,
3009,Relay 6 Operations Counter,,,,,,,
3010,Relay Module R1 Label,,,,,,,
3011,Relay Module R1 Mode,,,,,,,
3012,Relay Module R1 Timed Mode Duration,,,,,,,
3013,Relay Module R2 Label,,,,,,,
3014,Relay Module R2 Mode,,,,,,,
3015,Relay Module R2 Timed Mode Duration,,,,,,,
3016,Relay Module R3 Label,,,,,,,
3017,Relay Module R3 Mode,,,,,,,
3018,Relay Module R3 Timed Mode Duration,,,,,,,
3019,Relay Module R4 Label,,,,,,,
3020,Relay Module R4 Mode,,,,,,,
3021,Relay Module R4 Timed Mode Duration,,,,,,,
3022,Relay Module R5 Label,,,,,,,
3023,Relay Module R5 Mode,,,,,,,
3024,Relay Module R5 Timed Mode Duration,,,,,,,
3025,Relay Module R6 Label,,,,,,,
3026,Relay Module R6 Mode,,,,,,,
3027,Relay Module R6 Timed Mode Duration,,,,,,,
3028,Relay Module Type,,,,,,,
3029,Remote Close Operations Counter,,,,,,,
3030,Remote Closing Enabled,,,,,,,
3031,Remote Control Enabled,,,,,,,
3032,Remote Open Operations Counter,,,,,,,
3033,Remote Opening Enabled,,,,,,,
3034,Remote Protective Settings Enabled,,,,,,,
3035,Spring Charged,,,,,,,
3036,Test Kit Session Counter,,,,,,,
3037,Time Loss - Breaker Comms Module,,,,,,,
3038,Time Loss - Cradle Comms Module,,,,,,,
3039,Time Remaining to LT Trip,,,,,,,
3040,Trip 01 Cause,,,,,,,
3041,Trip 01 Current A,,,,,,,
3042,Trip 01 Current B,,,,,,,
3043,Trip 01 Current C,,,,,,,
3044,Trip 01 Current N,,,,,,,
3045,Trip 01 Date Time,,,,,,,
3046,Trip 01 Worst Contact Wear,,,,,,,
3047,Trip 02 Cause,,,,,,,
3048,Trip 02 Current A,,,,,,,
3049,Trip 02 Current B,,,,,,,
3050,Trip 02 Current C,,,,,,,
3051,Trip 02 Current N,,,,,,,
3052,Trip 02 Date Time,,,,,,,
3053,Trip 02 Worst Contact Wear,,,,,,,
3054,Trip 03 Cause,,,,,,,
3055,Trip 03 Current A,,,,,,,
3056,Trip 03 Current B,,,,,,,
3057,Trip 03 Current C,,,,,,,
3058,Trip 03 Current N,,,,,,,
3059,Trip 03 Date Time,,,,,,,
3060,Trip 03 Worst Contact Wear,,,,,,,
3061,Trip 04 Cause,,,,,,,
3062,Trip 04 Current A,,,,,,,
3063,Trip 04 Current B,,,,,,,
3064,Trip 04 Current C,,,,,,,
3065,Trip 04 Current N,,,,,,,
3066,Trip 04 Date Time,,,,,,,
3067,Trip 04 Worst Contact Wear,,,,,,,
3068,Trip 05 Cause,,,,,,,
3069,Trip 05 Current A,,,,,,,
3070,Trip 05 Current B,,,,,,,
3071,Trip 05 Current C,,,,,,,
3072,Trip 05 Current N,,,,,,,
3073,Trip 05 Date Time,,,,,,,
3074,Trip 05 Worst Contact Wear,,,,,,,
3075,Trip 06 Cause,,,,,,,
3076,Trip 06 Current A,,,,,,,
3077,Trip 06 Current B,,,,,,,
3078,Trip 06 Current C,,,,,,,
3079,Trip 06 Current N,,,,,,,
3080,Trip 06 Date Time,,,,,,,
3081,Trip 06 Worst Contact Wear,,,,,,,
3082,Trip 07 Cause,,,,,,,
3083,Trip 07 Current A,,,,,,,
3084,Trip 07 Current B,,,,,,,
3085,Trip 07 Current C,,,,,,,
3086,Trip 07 Current N,,,,,,,
3087,Trip 07 Date Time,,,,,,,
3088,Trip 07 Worst Contact Wear,,,,,,,
3089,Trip 08 Cause,,,,,,,
3090,Trip 08 Current A,,,,,,,
3091,Trip 08 Current B,,,,,,,
3092,Trip 08 Current C,,,,,,,
3093,Trip 08 Current N,,,,,,,
3094,Trip 08 Date Time,,,,,,,
3095,Trip 08 Worst Contact Wear,,,,,,,
3096,Trip 09 Cause,,,,,,,
3097,Trip 09 Current A,,,,,,,
3098,Trip 09 Current B,,,,,,,
3099,Trip 09 Current C,,,,,,,
3100,Trip 09 Current N,,,,,,,
3101,Trip 09 Date Time,,,,,,,
3102,Trip 09 Worst Contact Wear,,,,,,,
3103,Trip 10 Cause,,,,,,,
3104,Trip 10 Current A,,,,,,,
3105,Trip 10 Current B,,,,,,,
3106,Trip 10 Current C,,,,,,,
3107,Trip 10 Current N,,,,,,,
3108,Trip 10 Date Time,,,,,,,
3109,Trip 10 Worst Contact Wear,,,,,,,
3110,Trip Counter,,,,,,,
3111,Trip Unit Percent Battery,,,,,,,
3112,Trip Unit Serial Number,,,,,,,
3113,Trip Unit Type,,,,,,,
3114,Type of Measurement,,,,,,,
3115,Type of Protection,,,,,,,
3116,Update Interval,,,,,,,
3117,VAR (Reactive Power) Sign Convention,,,,,,,
3118,Breaker Trip Unit Status,,,,,,,
3119,Current Unbalance Alarm,,,,,,,
3120,Current Unbalance Pre-Alarm,,,,,,,
3121,Earth-Leakage Pre-Alarm,,,,,,,
3122,Earth-Leakage Alarm,,,,,,,
3123,Ground Fault Pre-Alarm,,,,,,,
3124,Ground Fault Alarm,,,,,,,
3125,Lagging Displacement Power Factor Alarm,,,,,,,
3126,Lagging Power Factor Alarm,,,,,,,
3127,Leading Displacement Power Factor Alarm,,,,,,,
3128,Leading Power Factor Alarm,,,,,,,
3129,Load Shed Current Alarm,,,,,,,
3130,Load Shed Current Pre-Alarm,,,,,,,
3131,Load Shed Power Alarm,,,,,,,
3132,Load Shed Power Pre-Alarm,,,,,,,
3133,Over Demand Current A Alarm,,,,,,,
3134,Over Demand Current A Pre-Alarm,,,,,,,
3136,Over Demand Current B Alarm,,,,,,,
3137,Over Demand Current B Pre-Alarm,,,,,,,
3139,Over Demand Current C Alarm,,,,,,,
3140,Over Demand Current C Pre-Alarm,,,,,,,
3142,Over Current E Alarm,,,,,,,
3143,Over Demand Current N Alarm,,,,,,,
3144,Over Demand Current N Pre-Alarm,,,,,,,
3145,Over Current N Alarm,,,,,,,
3146,Current Unbalance A Alarm,,,,,,,
3147,Current Unbalance B Alarm,,,,,,,
3148,Current Unbalance C Alarm,,,,,,,
3149,Over Frequency Alarm,,,,,,,
3150,Over Frequency Pre-Alarm,,,,,,,
3151,Over Apparent Power Alarm,,,,,,,
3152,Over Reactive Power Into the Load Alarm,,,,,,,
3153,Over Reactive Power Out of the Load Alarm,,,,,,,
3154,Over Active Power Into the Load Alarm,,,,,,,
3155,Over Active Power Out of the Load Alarm,,,,,,,
3156,Over Demand Apparent Power Predicted Alarm,,,,,,,
3157,Over Demand Reactive Power Into the Load Predicted Alarm,,,,,,,
3158,Over Demand Reactive Power Out of the Load Predicted Alarm,,,,,,,
3159,Over Demand Active Power Into the Load Predicted Alarm,,,,,,,
3160,Over Demand Active Power Out of the Load Predicted Alarm,,,,,,,
3161,Over THD Current A Alarm,,,,,,,
3162,Over THD Current B Alarm,,,,,,,
3163,Over THD Current C Alarm,,,,,,,
3164,Over THD Voltage A-B Alarm,,,,,,,
3165,Over THD Voltage B-C Alarm,,,,,,,
3166,Over THD Voltage C-A Alarm,,,,,,,
3167,Over THD Voltage A-N Alarm,,,,,,,
3168,Over THD Voltage B-N Alarm,,,,,,,
3169,Over THD Voltage C-N Alarm,,,,,,,
3170,Over Voltage Alarm,,,,,,,
3171,Over Voltage A-N Alarm,,,,,,,
3172,Over Voltage B-N Alarm,,,,,,,
3173,Over Voltage C-N Alarm,,,,,,,
3174,Over Voltage Pre-Alarm,,,,,,,
3175,Voltage Unbalance A-N Alarm,,,,,,,
3176,Voltage Unbalance B-N Alarm,,,,,,,
3177,Voltage Unbalance C-N Alarm,,,,,,,
3178,Phase Rotation Alarm,,,,,,,
3179,Relay Module R1 Status,,,,,,,
3180,Relay Module R2 Status,,,,,,,
3181,Relay Module R3 Status,,,,,,,
3182,Relay Module R4 Status,,,,,,,
3183,Relay Module R5 Status,,,,,,,
3184,Relay Module R6 Status,,,,,,,
3185,Reverse Power Alarm,,,,,,,
3186,Reverse Power Pre-Alarm,,,,,,,
3187,Trip Unit Door Status,,,,,,,
3188,Trip Unit Internal Comms Status,,,,,,,
3189,Trip Unit LED Battery Status,,,,,,,
3190,Under Current A Alarm,,,,,,,
3191,Under Current B Alarm,,,,,,,
3192,Under Current C Alarm,,,,,,,
3193,Under Frequency Alarm,,,,,,,
3194,Under Frequency Pre-Alarm,,,,,,,
3195,Under Apparent Power Alarm,,,,,,,
3196,Under Reactive Power Into the Load Alarm,,,,,,,
3197,Under Reactive Power Out of the Load Alarm,,,,,,,
3198,Under Active Power Into the Load Alarm,,,,,,,
3199,Under Active Power Out of the Load Alarm,,,,,,,
3200,Under Demand Apparent Power Predicted Alarm,,,,,,,
3201,Under Demand Reactive Power Into the Load Predicted Alarm,,,,,,,
3202,Under Demand Reactive Power Out of the Load Predicted Alarm,,,,,,,
3203,Under Demand Active Power Into the Load Predicted,,,,,,,
3204,Under Demand Active Power Out of the Load Predicted Alarm,,,,,,,
3205,Under Voltage Alarm,,,,,,,
3206,Under Voltage A-N Alarm,,,,,,,
3207,Under Voltage B-N Alarm,,,,,,,
3208,Under Voltage C-N Alarm,,,,,,,
3209,Under Voltage Pre-Alarm,,,,,,,
3210,Voltage Unbalance Alarm,,,,,,,
3211,Voltage Unbalance Pre-Alarm,,,,,,,
3212,A-S1 Count,,,,,,,
3213,A-S1 Label,,,,,,,
3214,A-S2 Count,,,,,,,
3215,A-S2 Label,,,,,,,
3216,A-S3 Count,,,,,,,
3217,A-S3 Label,,,,,,,
3218,A-S4 Count,,,,,,,
3219,A-S4 Label,,,,,,,
3220,A-R0 Count,,,,,,,
3221,A-R0 Label,,,,,,,
3222,A-R1 Count,,,,,,,
3223,A-R1 Label,,,,,,,
3224,A-R2 Count,,,,,,,
3225,A-R2 Label,,,,,,,
3226,A-R3 Count,,,,,,,
3227,A-R3 Label,,,,,,,
3228,B-S1 Count,,,,,,,
3229,B-S1 Label,,,,,,,
3230,B-S2 Count,,,,,,,
3231,B-S2 Label,,,,,,,
3232,B-S3 Count,,,,,,,
3233,B-S3 Label,,,,,,,
3234,B-S4 Count,,,,,,,
3235,B-S4 Label,,,,,,,
3236,B-R0 Count,,,,,,,
3237,B-R0 Label,,,,,,,
3238,B-R1 Count,,,,,,,
3239,B-R1 Label,,,,,,,
3240,B-R2 Count,,,,,,,
3241,B-R2 Label,,,,,,,
3242,B-R3 Count,,,,,,,
3243,B-R3 Label,,,,,,,
3244,C-AI1 Label,,,,,,,
3245,C-AI1 Value,,,,,,,
3246,C-AI2 Label,,,,,,,
3247,C-AI2 Value,,,,,,,
3248,C-AI3 Label,,,,,,,
3249,C-AI3 Value,,,,,,,
3250,C-AI4 Label,,,,,,,
3251,C-AI4 Value,,,,,,,
3252,C-AI5 Label,,,,,,,
3253,C-AI5 Value,,,,,,,
3254,C-AI6 Label,,,,,,,
3255,C-AI6 Value,,,,,,,
3256,C-AI7 Label,,,,,,,
3257,C-AI7 Value,,,,,,,
3258,C-AI8 Label,,,,,,,
3259,C-AI8 Value,,,,,,,
3260,C-AO1 Label,,,,,,,
3261,C-AO1 Value,,,,,,,
3262,C-AO2 Label,,,,,,,
3263,C-AO2 Value,,,,,,,
3264,C-AO3 Label,,,,,,,
3265,C-AO3 Value,,,,,,,
3266,C-AO4 Label,,,,,,,
3267,C-AO4 Value,,,,,,,
3268,C-AO5 Label,,,,,,,
3269,C-AO5 Value,,,,,,,
3270,C-AO6 Label,,,,,,,
3271,C-AO6 Value,,,,,,,
3272,C-AO7 Label,,,,,,,
3273,C-AO7 Value,,,,,,,
3274,C-AO8 Label,,,,,,,
3275,C-AO8 Value,,,,,,,
3276,C-DI1 Count,,,,,,,
3277,C-DI1 Label,,,,,,,
3278,C-DI2 Count,,,,,,,
3279,C-DI2 Label,,,,,,,
3280,C-DI3 Count,,,,,,,
3281,C-DI3 Label,,,,,,,
3282,C-DI4 Count,,,,,,,
3283,C-DI4 Label,,,,,,,
3284,C-DI5 Count,,,,,,,
3285,C-DI5 Label,,,,,,,
3286,C-DI6 Count,,,,,,,
3287,C-DI6 Label,,,,,,,
3288,C-DI7 Count,,,,,,,
3289,C-DI7 Label,,,,,,,
3290,C-DI8 Count,,,,,,,
3291,C-DI8 Label,,,,,,,
3292,C-DO1 Count,,,,,,,
3293,C-DO1 Label,,,,,,,
3294,C-DO2 Count,,,,,,,
3295,C-DO2 Label,,,,,,,
3296,C-DO3 Count,,,,,,,
3297,C-DO3 Label,,,,,,,
3298,C-DO4 Count,,,,,,,
3299,C-DO4 Label,,,,,,,
3300,C-DO5 Count,,,,,,,
3301,C-DO5 Label,,,,,,,
3302,C-DO6 Count,,,,,,,
3303,C-DO6 Label,,,,,,,
3304,C-DO7 Count,,,,,,,
3305,C-DO7 Label,,,,,,,
3306,C-DO8 Count,,,,,,,
3307,C-DO8 Label,,,,,,,
